date,P,D,E,CPI,GS10,real_P,real_D,real_E,E10,CAPE
1906-09-30,10.03,0.3825,0.7375,8.563094215,3.59,392.5340739112725,14.969519767802767,28.86279955229945,20.443424981657408,19.200993682001354
1906-10-31,9.73,0.3883,0.745,8.753424793,3.61,372.51347439548397,14.866082436563865,28.522357494823794,20.58610848102699,18.095380908869096
1906-11-30,9.93,0.3942,0.7525,8.848509091,3.6300000000000003,376.0852476136084,14.929788983815149,28.49991428290436,20.730257020403005,18.141851654007958
1906-12-31,9.84,0.4,0.76,8.94367438,3.6499999999999995,368.7111493430735,14.988258103376973,28.477690396416246,20.878316691179943,17.660003667768663
1907-01-31,9.56,0.4033,0.7517,8.848509091,3.67,362.0720007236754,15.274439110027016,28.469615370709914,21.027574898154658,17.21891385370598
1907-02-28,9.26,0.4067,0.7433,9.038839669,3.6866666666666665,343.325020538098,15.078864562942169,27.5586919833659,21.170593285603,16.217071288766157
1907-03-31,8.35,0.41,0.735,8.94367438,3.7033333333333336,312.87988790799426,15.362964555961396,27.540924264955187,21.30239481513323,14.68754525597865
1907-04-30,8.39,0.4133,0.7267,8.94367438,3.7199999999999998,314.378713718332,15.486617685314254,27.229917909310114,21.430465615292274,14.66970990560274
1907-05-31,8.1,0.4167,0.7183,9.134004959,3.736666666666667,297.18776562796916,15.288659498416635,26.354317537107438,21.55079451679053,13.79010715342425
1907-06-30,7.84,0.42,0.71,9.229089256,3.753333333333333,284.684857532599,15.250974510674945,25.78140929185526,21.658476169283286,13.144269952673206
1907-07-31,8.14,0.4233,0.7017,9.229089256,3.7699999999999996,295.57841075450966,15.370803596115964,25.48002098604907,21.757692356440153,13.585007357961844
1907-08-31,7.53,0.4267,0.6933,9.229089256,3.7866666666666666,273.428185869958,15.494263865964285,25.17500149583557,21.850705744423184,12.513471604446613
1907-09-30,7.45,0.43,0.685,9.229089256,3.8033333333333337,270.5232383441151,15.614092951405302,24.873613190029378,21.942791893490412,12.328569657736626
1907-10-31,6.64,0.4333,0.6767,9.324254545,3.82,238.64981905639297,15.57333834294203,24.32143562582246,22.032250816513507,10.831840153050605
1907-11-30,6.25,0.4367,0.6683,8.94367438,3.836666666666667,234.1915328652652,16.36343078436181,25.041632226217075,22.111944734800637,10.591177559189784
1907-12-31,6.57,0.44,0.66,8.753424793,3.853333333333333,251.5327365650904,16.845419191573786,25.26812878736068,22.194118056237905,11.333306235811174
1908-01-31,6.85,0.4367,0.6533,8.658259504,3.87,265.1350379876532,16.902842494774916,25.286528513479396,22.274698545202813,11.90296862826698
1908-02-29,6.6,0.4333,0.6467,8.563094215,3.8608333333333333,258.2975959934595,16.957628536964545,25.309250807419737,22.354048629966886,11.554846295144795
1908-03-31,6.87,0.43,0.64,8.563094215,3.8516666666666666,268.86431582955555,16.828479738967815,25.047039611486984,22.434032843224255,11.984662664464297
1908-04-30,7.24,0.4267,0.6333,8.658259504,3.8425,280.23031752271675,16.515784045157908,24.512411614245373,22.510467717860255,12.44888915837037
1908-05-31,7.63,0.4233,0.6267,8.658259504,3.833333333333333,295.3255970577802,16.384184172288123,24.256953037498146,22.581083113863983,13.07845135543834
1908-06-30,7.64,0.42,0.62,8.658259504,3.8241666666666663,295.71265550739724,16.256454883914508,23.997623876254746,22.657049663432467,13.051684129229992
1908-07-31,7.92,0.4167,0.6133,8.753424793,3.8149999999999995,303.21754544832817,15.95337767529272,23.480217250436823,22.72060533020841,13.345487104834405
1908-08-31,8.26,0.4133,0.6067,8.753424793,3.805833333333333,316.23446027818056,15.823208526994193,23.227535962563216,22.776516546860265,13.884232895208612
1908-09-30,8.17,0.41,0.6,8.753424793,3.7966666666666664,312.7888063526314,15.696867883057392,22.971026170327885,22.82889641949007,13.701442268825108
1908-10-31,8.27,0.4067,0.5933,8.848509091,3.7874999999999996,313.215004810125,15.403209486853429,22.47043075620885,22.87775497526608,13.690810359178705
1908-11-30,8.83,0.4033,0.5867,8.94367438,3.778333333333333,330.8657976320467,15.111911232729833,21.984027573128174,22.92105816733926,14.435014091256262
1908-12-31,9.03,0.4,0.58,9.038839669,3.769166666666667,334.79750922883636,14.830454450889764,21.504158953790153,22.958882332930337,14.58248290896244
1909-01-31,9.06,0.4033,0.595,8.94367438,3.76,339.4840460414884,15.111911232729833,22.295033928773243,22.993390971886186,14.764418456441353
1909-02-28,8.8,0.4067,0.61,9.038839669,3.7725,326.26999791957485,15.078864562942169,22.61644303760689,23.030025432761786,14.16715751670137
1909-03-31,8.92,0.41,0.625,9.038839669,3.7849999999999997,330.7191342548417,15.201215812162008,23.172585079515255,23.06904209477126,14.336058380586216
1909-04-30,9.32,0.4133,0.64,9.229089256,3.7975,338.4263867606917,15.007685155385607,23.239580206742776,23.108350793506922,14.645198603086124
1909-05-31,9.63,0.4167,0.655,9.324254545,3.8099999999999996,346.1141201073893,14.976713795301048,23.54151076535202,23.146012210320308,14.953509786582782
1909-06-30,9.8,0.42,0.67,9.419419835,3.8225,348.66557681150437,14.942810434778757,23.8373404554804,23.18186624933979,15.040444676080995
1909-07-31,9.94,0.4233,0.685,9.419419835,3.835,353.6465136230973,15.060218231052021,24.3710122567225,23.218096601444966,15.231503240497686
1909-08-31,10.18,0.4267,0.7,9.514585124,3.8474999999999997,358.5626698945071,15.029340986639117,24.6555863385221,23.256740258154892,15.417580706254755
1909-09-30,10.19,0.43,0.715,9.609669421,3.8600000000000003,355.36355600717803,14.995714335926063,24.934734302760777,23.29573593371449,15.254446436821176
1909-10-31,10.23,0.4333,0.73,9.8,3.8724999999999996,349.829725255102,14.817323553571427,24.963411479591834,23.33933791054721,14.988845296121767
1909-11-30,10.18,0.4367,0.745,9.895165289,3.885,344.7719108636307,14.789969889405453,25.231343182063345,23.381292175915924,14.74563117682459
1909-12-31,10.3,0.44,0.76,9.990330579,3.8975000000000004,345.513098661197,14.759782855429773,25.494170386651426,23.42360291133489,14.750638489265036
1910-01-31,10.08,0.4425,0.7575,9.895165289,3.91,341.38515338952817,14.986401822903394,25.65468786632615,23.466308156659025,14.547885040564143
1910-02-28,9.72,0.445,0.755,9.895165289,3.9158333333333335,329.19282648275936,15.071070759755958,25.57001892947359,23.510351047647113,14.002037903032697
1910-03-31,9.96,0.4475,0.7525,10.08541488,3.921666666666667,330.957876271323,14.86984434050372,25.004598583752063,23.555709053663797,14.05000696507782
1910-04-30,9.72,0.45,0.75,10.18058017,3.9274999999999998,319.96383070573074,14.8131403104505,24.688567184084164,23.596355223466137,13.559883620820077
1910-05-31,9.56,0.4525,0.7475,9.990330579,3.9333333333333336,320.6898274952469,15.17909486836812,25.07485837371308,23.634367798271242,13.568792287251451
1910-06-30,9.1,0.455,0.745,9.895165289,3.9391666666666665,308.19493014332403,15.409746507166204,25.231343182063345,23.671508626306345,13.019657302315935
1910-07-31,8.64,0.4575,0.7425,9.895165289,3.9450000000000003,292.61584576245275,15.494415444018765,25.146674245210786,23.70783222721138,12.342581259985216
1910-08-31,8.85,0.46,0.74,9.8,3.9508333333333336,302.6386186224489,15.730368877551019,25.30537602040816,23.74557152084229,12.745055150886252
1910-09-30,8.91,0.4625,0.7375,9.704834711,3.956666666666667,307.67818993511963,15.970949814252846,25.46719024434913,23.782512062066864,12.937161101070846
1910-10-31,9.32,0.465,0.735,9.419419835,3.9625,331.5880791717572,16.543825838505054,26.149918260862826,23.822922322357265,13.918866656445815
1910-11-30,9.31,0.4675,0.7325,9.229089256,3.9683333333333333,338.0632683199613,16.97578710414414,26.598425783498566,23.866900715585626,14.164523175780355
1910-12-31,9.05,0.47,0.73,9.229089256,3.9741666666666666,328.6221888609721,17.066566714326722,26.507646173315976,23.914616671502618,13.74147841778155
1911-01-31,9.27,0.47,0.7183,9.229089256,3.98,336.61079455703987,17.066566714326722,26.082797597661465,23.95940201717857,14.049215181401207
1911-02-28,9.43,0.47,0.7067,8.94367438,3.9825,353.3481847871121,17.61120327146794,26.480505004141264,24.002205042574264,14.721488469928307
1911-03-31,9.32,0.47,0.695,9.038839669,3.985,345.5495887057315,17.42578397979547,25.76791460842096,24.045553443863266,14.370623221979537
1911-04-30,9.28,0.47,0.6833,8.753424793,3.9875,355.285204767738,17.993970500090178,26.160170303641745,24.082339862896678,14.752935420329354
1911-05-31,9.48,0.47,0.6717,8.753424793,3.99,362.94221349118067,17.993970500090178,25.716063797682068,24.119510888737974,15.047660591685041
1911-06-30,9.67,0.47,0.66,8.753424793,3.9924999999999997,370.21637177845116,17.993970500090178,25.26812878736068,24.152386556864474,15.328355684719282
1911-07-31,9.63,0.47,0.6483,8.848509091,3.995,364.72315554068973,17.800610914239268,24.553480969577272,24.180897808687842,15.083110578700268
1911-08-31,9.17,0.47,0.6367,9.134004959,3.9975,336.44590256894776,17.244228375943887,23.360425972262714,24.205105721504534,13.899790665654447
1911-09-30,8.67,0.47,0.625,9.229089256,4.0,314.8236881132185,17.066566714326722,22.694902545647242,24.221018824875173,12.997953983252437
1911-10-31,8.72,0.47,0.6133,9.229089256,4.0024999999999995,316.6392803168703,17.066566714326722,22.270053969992723,24.23295742751767,13.066472850619192
1911-11-30,9.07,0.47,0.6017,9.134004959,4.005,332.7769178081087,17.244228375943887,22.07628130596902,24.240747109211718,13.727997586413096
1911-12-31,9.11,0.47,0.59,9.038839669,4.0075,337.7636001190143,17.42578397979547,21.8749203150624,24.24849837262489,13.929258419578233
1912-01-31,9.12,0.4708,0.5992,9.134004959,4.01,334.6114101885282,17.273580254030602,21.984556686948036,24.25607532831055,13.794952631845826
1912-02-29,9.04,0.4717,0.6083,9.229089256,4.046666666666667,328.25907042024164,17.128296849250887,22.088494749627547,24.25864174660259,13.531634369686595
1912-03-31,9.3,0.4725,0.6175,9.419419835,4.083333333333333,330.8765167701011,16.8106617391261,21.969489151133057,24.25821966270289,13.639769173944165
1912-04-30,9.59,0.4733,0.6267,9.704834711,4.12,331.1598026349941,16.34389307478026,21.641068645604882,24.25298657655469,13.654392690553236
1912-05-31,9.58,0.4742,0.6358,9.704834711,4.156666666666666,330.8144848011724,16.374971679824213,21.955307874382612,24.243484531863217,13.645500685612369
1912-06-30,9.58,0.475,0.645,9.609669421,4.193333333333333,334.09056590272485,16.56503327805786,22.493571503889093,24.235070734499907,13.785417404502526
1912-07-31,9.59,0.4758,0.6542,9.609669421,4.23,334.4393034454208,16.592932281473537,22.814410043169374,24.22968139515952,13.802876645015784
1912-08-31,9.81,0.4767,0.6633,9.704834711,4.266666666666667,338.7567949790711,16.461301138279634,22.90493191739224,24.223279646064956,13.984761763426274
1912-09-30,9.86,0.4775,0.6725,9.8,4.303333333333334,337.1770372448979,16.32880682397959,22.99711536989796,24.21155657901864,13.926285001315872
1912-10-31,9.84,0.4783,0.6817,9.8,4.34,336.4931081632653,16.356163987244894,23.31172274744898,24.199271115592584,13.905092701178464
1912-11-30,9.73,0.4792,0.6908,9.8,4.376666666666667,332.7314982142857,16.386940795918367,23.622910479591834,24.19946220488507,13.74954101860653
1912-12-31,9.38,0.48,0.7,9.704834711,4.413333333333333,323.90812812473877,16.575256023440787,24.172248367517817,24.19210854940561,13.388999452579633
1913-01-31,9.3,0.48,0.6942,9.8,4.45,318.0270229591837,16.41429795918367,23.739178423469387,24.18807995565528,13.148088791761563
1913-02-28,8.97,0.48,0.6883,9.8,4.425833333333333,306.7421931122449,16.41429795918367,23.537419344387754,24.18537791074511,12.682960516236758
1913-03-31,8.8,0.48,0.6825,9.8,4.401666666666667,300.92879591836737,16.41429795918367,23.339079910714283,24.18370394932325,12.443453515183661
1913-04-30,8.79,0.48,0.6767,9.8,4.3775,300.586831377551,16.41429795918367,23.140740477040815,24.17640228272221,12.433067081795164
1913-05-31,8.55,0.48,0.6708,9.7,4.3533333333333335,295.3939059278351,16.583517525773196,23.17546574226804,24.170216201049836,12.221401061154124
1913-06-30,8.12,0.48,0.665,9.8,4.3291666666666675,277.6752071428571,16.41429795918367,22.740641964285714,24.162556971382724,11.491962852761228
1913-07-31,8.23,0.48,0.6592,9.9,4.305,278.5940209595959,16.24849696969697,22.314602505050505,24.154107018867606,11.534022795459858
1913-08-31,8.45,0.48,0.6533,9.9,4.280833333333334,286.04124873737373,16.24849696969697,22.114881396464643,24.14493954616071,11.846840543564632
1913-09-30,8.53,0.48,0.6475,10.0,4.256666666666667,285.86183825,16.086012,21.6993599375,24.13697466974197,11.843316826625975
1913-10-31,8.26,0.48,0.6417,10.0,4.2325,276.8134565,16.086012,21.5049872925,24.130557643438678,11.471490240312292
1913-11-30,8.05,0.48,0.6358,10.1,4.208333333333334,267.10477846534656,15.926744554455446,21.096300391089112,24.123175933423923,11.072537845038012
1913-12-31,8.04,0.48,0.63,10.0,4.184166666666667,269.44070099999993,16.086012,21.11289075,24.113094281094458,11.174040870036793
1914-01-31,8.37,0.475,0.6208,10.0,4.16,280.49983424999994,15.918449375,20.80457552,24.106017013079313,11.636092105046131
1914-02-28,8.48,0.47,0.6117,9.9,4.166666666666667,287.0567797979798,15.909986616161614,20.706678325757576,24.101691259386303,11.910233879798238
1914-03-31,8.32,0.465,0.6025,9.9,4.173333333333334,281.6406141414141,15.74073143939394,20.39524880050505,24.10166334723959,11.685526018836827
1914-04-30,8.12,0.46,0.5933,9.8,4.18,277.6752071428571,15.730368877551019,20.28875620663265,24.098180977746885,11.522662536200233
1914-05-31,8.17,0.455,0.5842,9.9,4.1866666666666665,276.5629588383838,15.402221085858585,19.775774853535353,24.092930514024143,11.479008694164479
1914-06-30,8.13,0.45,0.575,9.9,4.193333333333333,275.20891742424243,15.23296590909091,19.464345328282825,24.08047740788794,11.428715168831886
1914-07-31,7.68,0.445,0.5658,10.0,4.2,257.376192,14.913073625,18.961386644999997,24.06656860189679,10.69434518304014
1914-08-31,7.68,0.44,0.5567,10.2,4.206666666666667,252.3296,14.456383333333333,18.290610458333333,24.04960801973377,10.492046265076436
1914-09-30,7.68,0.435,0.5475,10.2,4.213333333333333,252.3296,14.292106250000002,17.988340625,24.030252353542757,10.50049730180213
1914-10-31,7.68,0.43,0.5383,10.1,4.220000000000001,254.82791287128714,14.267708663366337,17.861180403465347,24.011465979667793,10.612759466126223
1914-11-30,7.68,0.425,0.5292,10.2,4.226666666666667,252.3296,13.963552083333333,17.387086500000002,23.992733286081993,10.51691764299212
1914-12-31,7.35,0.42,0.52,10.1,4.233333333333333,243.87827599009898,13.935901485148515,17.25397326732673,23.9749360642831,10.172217991997863
1915-01-31,7.48,0.4208,0.55,10.1,4.24,248.19176930693072,13.962446059405941,18.249394801980202,23.95711790065714,10.359834197757271
1915-02-28,7.38,0.4217,0.58,10.0,4.224166666666667,247.3224345,14.132231792499999,19.437264499999998,23.9426479387054,10.329786209660691
1915-03-31,7.57,0.4225,0.61,9.9,4.208333333333334,256.25233762626266,14.302062436868685,20.649131565656564,23.933129913122578,10.707013188682817
1915-04-30,8.14,0.4233,0.64,10.0,4.1925,272.7919535,14.185851832500001,21.448016000000003,23.926760076334748,11.401123789000184
1915-05-31,7.95,0.4242,0.67,10.1,4.176666666666667,263.7867066831683,14.075260500000002,22.23108094059406,23.92204445282839,11.026929876471316
1915-06-30,8.04,0.425,0.7,10.1,4.160833333333333,266.77297128712866,14.101805074257424,23.226502475247525,23.916684650635883,11.154262189096341
1915-07-31,8.01,0.4258,0.73,10.1,4.145,265.77754975247524,14.128349648514853,24.221924009900988,23.914559351526314,11.113629393949605
1915-08-31,8.35,0.4267,0.76,10.1,4.129166666666666,277.0589938118812,14.158212294554458,25.217345544554455,23.91566855549971,11.584831641604598
1915-09-30,8.66,0.4275,0.79,10.1,4.113333333333333,287.3450163366337,14.184756868811883,26.21276707920792,23.92235138351243,12.011570757825892
1915-10-31,9.14,0.4283,0.82,10.2,4.0975,300.29850833333336,14.071974958333334,26.94144166666667,23.92992959365171,12.549076133220154
1915-11-30,9.46,0.4292,0.85,10.3,4.081666666666667,307.7946470873786,13.964636631067961,27.655967233009704,23.93851941564731,12.857714453559312
1915-12-31,9.48,0.43,0.88,10.3,4.065833333333333,308.44537572815534,13.990665776699029,28.632060194174752,23.950514620049667,12.878444602185994
1916-01-31,9.33,0.4408,0.9342,10.4,4.05,300.64601754807694,14.204154826923077,30.103270052884618,23.96815011410596,12.543563692516175
1916-02-29,9.2,0.4517,0.9883,10.4,4.0649999999999995,296.4569519230769,14.55539186778846,31.846565824519228,23.995572201427542,12.3546523264588
1916-03-31,9.17,0.4625,1.042,10.5,4.08,292.67605166666664,14.761469345238098,33.25719147619048,24.03504826462213,12.177052795748484
1916-04-30,9.07,0.4733,1.097,10.6,4.095,286.7533978773585,14.963658568396227,34.682301816037736,24.083806052690033,11.906481776593184
1916-05-31,9.27,0.4842,1.151,10.7,4.109999999999999,290.33748294392524,15.16520056542056,36.04945446261682,24.14196627136604,12.026256671905163
1916-06-30,9.36,0.495,1.205,10.8,4.125,290.4418833333333,15.359907291666666,37.39128946759259,24.211639062133592,11.995961222946582
1916-07-31,9.23,0.5058,1.259,10.8,4.140000000000001,286.407968287037,15.695032541666667,39.066915717592586,24.29004781131388,11.791165275254551
1916-08-31,9.3,0.5167,1.313,10.9,4.155,285.9325527522936,15.886166667431192,40.36875717889908,24.371849530351785,11.732082638874163
1916-09-30,9.68,0.5275,1.368,11.1,4.17,292.2533711711712,15.925997240990991,41.301922702702704,24.467502921489167,11.944552417504473
1916-10-31,9.98,0.5383,1.422,11.3,4.1850000000000005,295.9778756637168,15.964417882743362,42.17239871681415,24.571162281075864,12.045741763370797
1916-11-30,10.21,0.5492,1.476,11.5,4.2,297.53293934782613,16.00441628695652,43.01259730434782,24.68491262459245,12.0532304032305
1916-12-31,9.8,0.56,1.53,11.6,4.215,283.1230560344828,16.178460344827588,44.20186487068966,24.805851649771142,11.413559188849494
1917-01-31,9.57,0.5708,1.509,11.7,4.23,274.1152685897436,16.34952929059829,43.222564294871795,24.936886437056753,10.992361427383427
1917-02-28,9.03,0.5817,1.488,12.0,4.258333333333333,252.18175062499998,16.245196493749997,41.555530999999995,25.05982767809144,10.063187738735726
1917-03-31,9.31,0.5925,1.468,12.0,4.286666666666667,260.0013397916667,16.546809218750003,40.996988916666666,25.176468003230056,10.327157080107876
1917-04-30,9.17,0.6033,1.447,12.6,4.315000000000001,243.89670972222223,16.04611613690476,38.486209265873015,25.288601875327643,9.644531197281236
1917-05-31,8.86,0.6142,1.426,12.8,4.343333333333334,231.96950898437498,16.080775667968748,37.3350473828125,25.38240430329901,9.138988813373578
1917-06-30,9.04,0.625,1.405,13.0,4.371666666666667,233.04094307692304,16.111790865384616,36.21930586538461,25.473910385346546,9.148220259539583
1917-07-31,8.79,0.6358,1.384,12.8,4.4,230.13679277343746,16.64629952734375,36.23541765624999,25.560892856792627,9.003472377228803
1917-08-31,8.53,0.6467,1.363,13.0,4.428333333333334,219.89372173076922,16.67119224423077,35.136593519230765,25.65052116237764,8.572680466753779
1917-09-30,8.12,0.6575,1.343,13.3,4.456666666666667,204.6027842105263,16.56728209586466,33.84009103383458,25.733534429239263,7.950823264217063
1917-10-31,7.68,0.6683,1.322,13.5,4.485,190.6490311111111,16.58994107962963,32.817450407407414,25.808255077937638,7.387133711108145
1917-11-30,7.04,0.6792,1.301,13.5,4.513333333333334,174.76161185185185,16.86052368888889,32.296144462962964,25.87905520111751,6.753013604774308
1917-12-31,6.8,0.69,1.28,13.7,4.541666666666667,166.33954014598538,16.87857098540146,31.310972262773728,25.939509469757063,6.412593898119818
1918-01-31,7.21,0.68,1.256,14.0,4.57,172.58950374999998,16.277512142857145,30.065522428571427,25.989866498718836,6.64064602865535
1918-02-28,7.43,0.67,1.232,14.1,4.564166666666667,176.59436932624112,15.924391312056738,29.281865815602835,26.02969144801127,6.784343551630281
1918-03-31,7.28,0.66,1.208,14.0,4.558333333333334,174.26513,15.798761785714287,28.91652157142857,26.062796573079464,6.686355760455894
1918-04-30,7.21,0.65,1.183,14.2,4.5525,170.15866566901408,15.34024031690141,27.919237376760567,26.095042256078976,6.52072773054716
1918-05-31,7.44,0.64,1.159,14.5,4.546666666666667,171.95392137931037,14.791735172413794,26.7869079137931,26.123432470766602,6.582363231621082
1918-06-30,7.45,0.63,1.135,14.7,4.5408333333333335,169.84238860544218,14.362510714285715,25.875316921768707,26.14451542806906,6.496291318641056
1918-07-31,7.51,0.62,1.111,15.1,4.535,166.6748759933775,13.760109602649006,24.657228658940397,26.16016287011501,6.3713240938489895
1918-08-31,7.58,0.61,1.087,15.4,4.529166666666667,164.9512594155844,13.27444172077922,23.65461991883117,26.169971298519208,6.303073760914592
1918-09-30,7.54,0.6,1.063,15.7,4.523333333333333,160.94550222929936,12.807334394904458,22.69032743630573,26.17353033148811,6.14917056243168
1918-10-31,7.86,0.59,1.038,16.0,4.5175,164.6302790625,12.35774359375,21.74125059375,26.171191175371256,6.290515321191322
1918-11-30,8.06,0.58,1.014,16.3,4.511666666666667,165.71224018404908,11.924702147239262,20.84766892638037,26.165114674017435,6.333327495354155
1918-12-31,7.9,0.57,0.99,16.5,4.505833333333333,160.45390757575757,11.57705409090909,20.107515,26.155645018627865,6.134580411283432
1919-01-31,7.85,0.5667,0.985,16.5,4.5,159.4383765151515,11.51002904090909,20.005961893939396,26.14400631901295,6.098467639950104
1919-02-28,7.88,0.5633,0.98,16.2,4.539166666666667,163.01154135802472,11.652842797839506,20.27300895061728,26.12493071872267,6.239692771364979
1919-03-31,8.12,0.56,0.975,16.4,4.578333333333333,165.92786768292683,11.443301219512197,19.923604801829267,26.10540210133109,6.356074004869142
1919-04-30,8.39,0.5567,0.97,16.7,4.6175,168.36532020958086,11.171510579341318,19.46535883233533,26.078327265683704,6.4561395558192745
1919-05-31,8.97,0.5533,0.965,16.9,4.656666666666666,177.8741711538462,10.971881705621303,19.135850073964498,26.046875420896974,6.829002261482032
1919-06-30,9.21,0.55,0.96,16.9,4.695833333333333,182.6333463017752,10.90644304733728,19.036700591715977,26.010161581802077,7.021615214784133
1919-07-31,9.51,0.5467,0.955,17.4,4.734999999999999,183.16328318965517,10.529481274425287,18.39336860632184,25.970156249604038,7.052837165446312
1919-08-31,8.87,0.5433,0.95,17.7,4.774166666666666,167.94129759887005,10.286641148305085,17.986948446327684,25.92034255251737,6.479131101705278
1919-09-30,9.01,0.54,0.945,17.8,4.813333333333333,169.63362373595504,10.16672106741573,17.791761867977524,25.864770570082417,6.558481672061261
1919-10-31,9.47,0.5367,0.94,18.1,4.852499999999999,175.33901201657457,9.93711169475138,17.40429475138121,25.805245799792555,6.794704199949303
1919-11-30,9.19,0.5333,0.935,18.5,4.891666666666667,166.47573229729727,9.66066463918919,16.937411283783785,25.742253160390803,6.467022574133131
1919-12-31,8.92,0.53,0.93,18.9,4.930833333333333,158.16493280423282,9.397692195767197,16.49029007936508,25.67313706123847,6.160717033799178
1920-01-31,8.83,0.5283,0.9192,19.3,4.97,153.32414287564768,9.173402568652849,15.960991181347149,25.598104725344413,5.989667771139442
1920-02-29,8.1,0.5267,0.9083,19.5,4.9799999999999995,139.20587307692307,9.05181893205128,15.609962285897435,25.517323919636258,5.4553476499077735
1920-03-31,8.67,0.525,0.8975,19.7,4.99,147.4891328680203,8.931002855329949,15.267762024111676,25.434323447606456,5.798822727557161
1920-04-30,8.6,0.5233,0.8867,20.3,5.0,141.9742438423645,8.63896765147783,14.63820488546798,25.35318314294278,5.599858725506187
1920-05-31,8.06,0.5217,0.8758,20.6,5.01,131.12182111650486,8.487128297330097,14.247703589805823,25.269430123787647,5.188950462047497
1920-06-30,7.92,0.52,0.865,20.9,5.02,126.99483157894738,8.338044497607656,13.870016327751197,25.179203833921758,5.043639680451622
1920-07-31,7.91,0.5183,0.8542,20.8,5.029999999999999,127.4442657451923,8.350741205528845,13.762691757211536,25.084526110135823,5.080592919540797
1920-08-31,7.6,0.5167,0.8433,20.3,5.039999999999999,125.46561083743842,8.53001067364532,13.921730213054186,24.989659589402496,5.020701077922859
1920-09-30,7.87,0.515,0.8325,20.0,5.05,131.871785875,8.6294751875,13.94958853125,24.894795874341206,5.297162770108061
1920-10-31,7.88,0.5133,0.8217,19.9,5.0600000000000005,132.70286281407036,8.644210594221105,13.837809945979899,24.798815860065382,5.351177393424159
1920-11-30,7.48,0.5117,0.8108,19.8,5.069999999999999,126.60287222222223,8.660787395202021,13.723209732323232,24.696214957441363,5.126407930947927
1920-12-31,6.81,0.51,0.8,19.4,5.079999999999999,117.63932744845361,8.809993685567012,13.819597938144332,24.58892149034823,4.784241045083251
1921-01-31,7.11,0.5058,0.7575,19.0,5.09,125.40739618421053,8.921386918421053,13.36091457236842,24.48318775505513,5.122184146887377
1921-02-28,7.06,0.5017,0.715,18.4,5.024166666666666,128.58610135869566,9.137627061141306,13.022530095108696,24.37717206317769,5.274857191205049
1921-03-31,6.88,0.4975,0.6725,18.3,4.958333333333333,125.99244371584699,9.110645457650273,12.315395116120218,24.265022272269093,5.192348158684178
1921-04-30,6.91,0.4933,0.63,18.1,4.8925,127.94008162983424,9.133551703038673,11.664580524861877,24.15291794316658,5.297085922739677
1921-05-31,7.12,0.4892,0.5875,17.7,4.826666666666666,134.80744519774012,9.262331768361584,11.12350759180791,24.032121361676747,5.609469225330779
1921-06-30,6.55,0.485,0.545,17.6,4.760833333333333,124.7199083806818,9.234985582386361,10.377458025568183,23.9105167266278,5.216110960989322
1921-07-31,6.53,0.4808,0.5025,17.7,4.695,123.63660353107346,9.103289276836158,9.514149046610168,23.786427803612863,5.197779361905472
1921-08-31,6.45,0.4767,0.46,17.7,4.629166666666666,122.12191313559322,9.025661394067797,8.7094697740113,23.661100037588138,5.161294823215732
1921-09-30,6.61,0.4725,0.4175,17.5,4.5633333333333335,126.58159442857144,9.048381749999999,7.995130964285714,23.53900873593604,5.377524425458261
1921-10-31,6.7,0.4683,0.375,17.5,4.4975,128.30509571428573,8.96795169,7.181255357142857,23.416510639424697,5.47925767805335
1921-11-30,7.06,0.4642,0.3325,17.4,4.431666666666667,135.97610718390806,8.94052534770115,6.403973886494254,23.29077065098428,5.838196993200895
1921-12-31,7.31,0.46,0.29,17.3,4.365833333333333,141.60494667630056,8.91084479768786,5.617706502890172,23.160168089155327,6.114158849417272
1922-01-31,7.3,0.4642,0.3233,16.9,4.3,144.75824408284024,9.205037931952663,6.411005522189349,23.024691307387226,6.287087290347128
1922-02-28,7.46,0.4683,0.3567,16.9,4.305,147.9310275147929,9.286340507396451,7.073324063609468,22.89491171434757,6.4613058726969825
1922-03-31,7.74,0.4725,0.39,16.7,4.3100000000000005,155.32152305389224,9.481837163173651,7.826278293413174,22.769785291964087,6.821387249036042
1922-04-30,8.21,0.4767,0.4233,16.7,4.3149999999999995,164.7531917664671,9.566120160179642,8.494522055389222,22.651925201483085,7.273253390209864
1922-05-31,8.53,0.4808,0.4567,16.7,4.32,171.17475344311376,9.648396419161676,9.164772555389222,22.54237064656462,7.593467258919381
1922-06-30,8.45,0.485,0.49,16.7,4.325,169.5693630239521,9.732679416167665,9.833016317365269,22.435782852239676,7.55798735175513
1922-07-31,8.51,0.4892,0.5233,16.8,4.33,169.7568974702381,9.758528113095238,10.438752578869046,22.330278225685312,7.602095045774035
1922-08-31,8.83,0.4933,0.5567,16.6,4.335,178.26240707831323,9.95887264006024,11.238808835843372,22.22714774681614,8.020030689895778
1922-09-30,9.06,0.4975,0.59,16.6,4.34,182.90570873493976,10.043663365963855,11.9110781626506,22.129930054469906,8.265083002284303
1922-10-31,9.26,0.5017,0.6233,16.7,4.345,185.82394101796407,10.067804666167666,12.507998103293414,22.037546411076175,8.4321519987619
1922-11-30,8.8,0.5058,0.6567,16.8,4.35,175.54179761904763,10.089663776785715,13.099806647321426,21.94751537237488,7.9982537722698375
1922-12-31,8.78,0.51,0.69,16.9,4.3549999999999995,174.10649082840237,10.113247189349114,13.682628550295858,21.859822840439293,7.964679864940001
